241002;000000;450;479.6;449.2;470;46563800
241003;000000;471;476.6;453.2;466.2;29342700
241004;000000;470;479;462.2;477.6;23016200
241007;000000;479.8;482.4;469.6;478.4;24377300
241008;000000;472;476.8;438.6;438.6;65814000
241009;000000;449;453;424;434.2;44048900
241010;000000;438;448.6;436.4;438.8;31592700
241014;000000;440.8;440.8;424;436;28932200
241015;000000;433.8;433.8;412.6;417;31467000
241016;000000;415;425.8;412.6;415.8;21639700
241017;000000;418;426.6;410;412.6;15211900
241018;000000;412.6;435.6;411.4;430.8;24740100
241021;000000;430.6;431.4;419.2;421;15229600
241022;000000;423.2;423.6;418;421.6;10183800
241023;000000;423;432.2;416.6;428.2;13550900
241024;000000;425;425.6;419.6;422;10578700
241025;000000;427.6;427.6;418.6;421;11005500
241028;000000;421;422.2;413.6;417.2;14500000
241029;000000;419.4;423.4;415.2;418.4;12069400
241030;000000;413.6;418;410.6;411;16988900
241031;000000;410.4;418.8;404.6;404.6;20935900
241101;000000;406;422.4;406;419.2;19436300
241104;000000;423;423.8;416;419;10642800
241105;000000;415.2;427.8;415.2;427.8;14210500
241106;000000;425;426.2;413.2;419.8;19861200
241107;000000;417;429.6;414.4;428.4;19095700
241108;000000;435;436;419.4;420.8;17719000
241111;000000;412;415.6;409.4;413.2;21335200
241112;000000;409.4;413.8;403;403.8;25562400
241113;000000;397.2;407.2;396;403.8;26215400
241114;000000;401.6;415;397.8;403.4;33188800
241115;000000;404;407;399;401;22650400
241118;000000;405.2;413.4;401.6;404.2;18978900
241119;000000;406.6;409;403.4;406.2;11546400
241120;000000;408.2;413.8;406.2;410.8;14373300
241121;000000;409.4;411.4;407;407.6;11332400
241122;000000;408.8;412.4;399.6;400.6;15866700
241125;000000;400;402.4;393.8;395.2;26987500
241126;000000;392.2;399.2;392.2;393.8;11905500
241127;000000;394.6;406.2;392;402.8;15881700
241128;000000;401.4;404.2;397.4;400;12201200
241129;000000;395;402.8;395;398;14805300
241202;000000;398;401.6;395.6;399.8;12409700
241203;000000;403.2;404.4;394.4;404.4;17393600
241204;000000;402.2;405.6;399.8;403.2;13052400
241205;000000;403.4;406.6;400.8;405.2;12183100
241206;000000;406.8;414.6;405;412.6;19964900
241209;000000;406.2;421.2;406.2;418.8;19003300
241210;000000;430;431;410.4;411.2;28717900
241211;000000;414.8;415;407.2;409.8;11939700
241212;000000;414;422.8;409.2;415.6;21985600
241213;000000;413;415;408.6;409.8;15793900
241216;000000;410;411.4;403.8;405.6;13467700
241217;000000;402;408;401.8;402.6;16233900
241218;000000;408;408.8;404;406;14038200
241219;000000;402.2;422;401.4;415.2;32857700
241220;000000;414.2;429.8;414.2;426.4;41427800
